corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
grok_v01,Adolf Hitler,adolf,keyword,23,1.0176914854314854,0.9916637115617534,0.9780578434280285,1.208882167743683
grok_v01,Adolf Hitler,as,appaiata,98,1.075966143228487,1.014881730831542,1.0955030117536715,1.1890402531082025
grok_v01,Adolf Hitler,this,appaiata,42,0.8217353181066205,1.0123919630103675,0.8169532325790824,0.6210494522340523
grok_v01,Adolf Hitler,that,appaiata,28,0.9932775195700397,1.0242374586831298,0.9935458589030786,1.0776323599141955
grok_v01,Adolf Hitler,was,appaiata,27,1.0926806535966667,0.9591594490891105,1.121130357312913,1.3882847772698819
grok_v01,Adolf Hitler,under,appaiata,25,1.0087601780279116,0.9653923348480168,1.0335828122506714,0.9863221615886067
grok_v01,Adolf Hitler,at,appaiata,23,0.9840599795983158,0.9222578734436202,0.9897159770190985,1.1132666956484885
grok_v01,Adolf Hitler,racial,appaiata,22,1.264819569424771,0.9914896513104255,1.232870366660971,1.9176357232724002
grok_v01,Rome,vocali,vocali,18555,1.2569521981417757,0.9203737063694056,0.953316821969766,0.5903301666752546
grok_v01,Rome,spazio,spazio,8666,1.3885770881703112,1.0042724928063427,0.9344529815173219,0.4835387231781447
grok_v01,Rome,e,lettera,5199,1.1867788442312348,0.977199647781716,0.8796495400624416,0.8857081919048866
grok_v01,Rome,i,lettera,4564,1.207604040535683,0.9520256875419832,0.9259806376722141,0.8706802992571433
grok_v01,Rome,t,lettera,4175,1.1435700404105564,0.9375562224203845,0.9730715927285501,0.8353040558721189
grok_v01,Rome,a,lettera,4059,1.1886884409983658,1.0360999660409542,0.9860408989137065,0.8742553275466824
grok_v01,Rome,n,lettera,3902,1.0948181410081348,0.9767058753983241,0.9474103823755778,0.8266934132946342
grok_v01,Rome,r,lettera,3420,1.0891212746694316,0.921759691236501,1.008017395262437,0.8609170233088398
grok_v01,Rome,o,lettera,3247,1.2107023832107155,0.8913791625442862,0.9841057400435836,0.8978780947938507
grok_v01,Rome,s,lettera,2937,1.141722566683103,1.0157357288434583,1.008282278479049,0.9636752717690613
grok_v01,Rome,l,lettera,2244,0.9978399575391536,1.0249028790471149,0.9255052633948919,0.9522837585815129
grok_v01,Rome,c,lettera,1931,1.1778973999498306,0.9864300800805657,0.9454861625355058,0.9436008040050113
grok_v01,Rome,d,lettera,1813,1.167257652618105,1.0415454160730884,0.9245184475162974,0.9139920481711368
grok_v01,Rome,h,lettera,1529,1.1127366522288884,1.0022606208968952,0.9593446394118258,0.9524314023398349
grok_v01,Rome,u,lettera,1486,1.1914073282695063,0.9914279555405475,0.9573998472497459,0.9814120378777058
grok_v01,Rome,m,lettera,1369,1.0197251438423527,0.9642840250135992,1.0590072692056125,0.9908468959967685
grok_v01,Rome,p,lettera,1249,1.1364406952789083,1.0131593952263163,0.9799777132807823,0.9933511210549496
grok_v01,Rome,g,lettera,1095,1.1878931949826028,0.9410156320583306,0.9479826298890598,0.9855750685598749
grok_v01,Rome,f,lettera,891,0.876432835470381,0.9058492950890688,0.9909820758335003,0.9318832415828072
grok_v01,Rome,y,lettera,759,0.9712117793983577,0.9442596036600305,0.9494764908730181,0.9667856293624283
grok_v01,Rome,b,lettera,679,1.1266188495605014,1.0636220023306795,0.9920434873627824,1.058909038394483
grok_v01,Rome,the,funzione,492,1.2356667296116681,1.0252326915174688,1.0236989529367981,1.0412851576365896
grok_v01,Rome,and,funzione,340,0.8633102141815014,0.9566557170508986,0.9389904149774718,0.7725085334402765
grok_v01,Rome,in,funzione,194,1.1042389770518006,1.0022030287093644,1.0567287495313311,1.0631425671640529
grok_v01,Rome,of,funzione,182,1.0971444797613017,0.8908860131414084,1.0318488046331193,1.0074249739409502
grok_v01,Rome,to,funzione,153,1.07428763112589,0.960184972007088,0.9974976943647625,0.9256597756855037
grok_v01,Rome,by,funzione,107,0.9787907081471287,1.0759732063967486,0.9666312648252194,0.8957182790893797
grok_v01,Rome,rome,keyword,115,0.9812081458045123,0.897282671546226,1.0106826101807591,0.932649945241837
grok_v01,Rome,bc,keyword,53,1.6776024741370181,1.0650348918955823,1.5959970791762919,2.557075843368011
grok_v01,Rome,rome's,keyword,44,0.9121711916581495,1.0164177928343507,0.9410718168791062,0.8542983958476895
grok_v01,Rome,century,keyword,43,1.1005561973472202,0.9997663200883317,1.073232705949778,1.3657834196969152
grok_v01,Rome,like,keyword,35,0.9900165647405732,0.9353377639473882,0.9834896477566136,0.9531632894191538
grok_v01,Rome,city,keyword,57,1.0628142746455957,0.9622391644417553,1.0642182559874198,1.0406726185799853
grok_v01,Rome,urban,keyword,35,0.9794623620996629,0.9978339749343005,0.950049970021254,0.9148759515644601
grok_v01,Rome,on,appaiata,58,1.0959803056651942,1.04709278529585,1.0687532098708115,1.3053320572831428
grok_v01,Rome,for,appaiata,46,0.8636615556038293,0.9608083746058599,0.9586458505480656,0.8273415604984078
grok_v01,Rome,th,appaiata,38,1.032348889272182,1.0185664292072802,1.0048913709606049,1.3387268363277087
grok_v01,Rome,including,appaiata,31,0.8924367043933336,0.9651105569444473,0.8848276903044417,0.7763610226528765
grok_v01,Rome,under,appaiata,31,1.1008685202701272,1.010346391898988,1.0979675648583915,1.4427062135909803
grok_v01,Rome,over,appaiata,29,0.9464802571532289,0.9082220173171519,0.9696912724698875,0.8721383233504122
grok_v01,Rome,city's,appaiata,26,1.0409504110346564,0.9556815714293397,1.0290062457509583,0.9686881543481882
grok_oggi,Industrial Revolution,vocali,vocali,18395,1.1316861644306375,0.9616254659340582,1.0286185231919796,0.5665050585394584
grok_oggi,Industrial Revolution,spazio,spazio,8181,0.9992425533599812,0.9555388403082309,0.98466286916659,0.4653368776212922
grok_oggi,Industrial Revolution,e,lettera,5096,0.8927005110813591,0.978063759986023,0.9515407922675237,0.9001916743115139
grok_oggi,Industrial Revolution,i,lettera,4507,1.1286758904643375,0.9712161957897307,1.0094479442906523,0.873680330441709
grok_oggi,Industrial Revolution,t,lettera,4159,1.0082911122370806,0.9616719882227626,0.8951477086746454,0.8157455365623765
grok_oggi,Industrial Revolution,n,lettera,4031,1.2182390154426161,0.9060899624093274,0.9842881173673682,0.8407886738642811
grok_oggi,Industrial Revolution,a,lettera,3913,1.0561131266538162,1.0534571647964974,0.9584560761011658,0.8701149073376835
grok_oggi,Industrial Revolution,r,lettera,3544,1.0131200904260051,0.8778643250212438,1.0010852948763491,0.8298984234551031
grok_oggi,Industrial Revolution,o,lettera,3412,1.0598094807144387,1.043821930217774,0.9346901796745892,0.9017756295215239
grok_oggi,Industrial Revolution,s,lettera,3052,1.1360334239089913,1.0586715184899655,1.073022799337253,0.9242835857168904
grok_oggi,Industrial Revolution,l,lettera,2302,0.9866940330509063,0.9782947829796025,1.0888655138042738,0.9477323371432683
grok_oggi,Industrial Revolution,d,lettera,2089,1.153788002397971,0.9045353075150168,0.8999499069725293,0.8629474630374769
grok_oggi,Industrial Revolution,c,lettera,1836,1.1540217746333126,1.0766351596305923,0.9432510850464113,0.9447879388710201
grok_oggi,Industrial Revolution,h,lettera,1482,1.0386089660966797,0.9567851218195659,0.9928645099017074,0.9921404433690085
grok_oggi,Industrial Revolution,u,lettera,1467,0.9160841843166143,1.0851385975056758,0.9986823766449892,0.9851033239441592
grok_oggi,Industrial Revolution,m,lettera,1272,1.0332695357936694,1.0429686601151678,0.9037960141523698,0.8854783227299051
grok_oggi,Industrial Revolution,p,lettera,1246,0.9810592377824954,0.9812126810983018,0.9666718781078852,0.980368776766634
grok_oggi,Industrial Revolution,g,lettera,1166,0.9801517983373145,0.97342695961974,0.9819435535810443,0.9002731451036754
grok_oggi,Industrial Revolution,f,lettera,914,0.965838511973815,0.9553638129349616,0.9788845192319732,0.9425736212870915
grok_oggi,Industrial Revolution,y,lettera,768,1.0702338107864184,0.9908755573521099,0.998396436245724,0.9675293550959273
grok_oggi,Industrial Revolution,b,lettera,688,1.089405386245102,1.1047806591639573,1.011145674293271,0.8728440087909938
grok_oggi,Industrial Revolution,and,funzione,306,1.0184589228433432,0.9441053617204392,0.9889808792423412,0.8611570101377745
grok_oggi,Industrial Revolution,the,funzione,270,0.9765304253384877,0.9935992801214137,0.9215727133121584,0.9194866683989692
grok_oggi,Industrial Revolution,in,funzione,229,1.0142064405184315,1.0072945196530718,1.0051306685332417,0.9037757589656253
grok_oggi,Industrial Revolution,to,funzione,178,1.002068474176409,0.9728424584301193,0.9670746682188485,0.9048411576235449
grok_oggi,Industrial Revolution,of,funzione,154,1.1132723264011029,0.9499076575471199,1.0502404284852067,1.0147051580226318
grok_oggi,Industrial Revolution,by,funzione,151,1.147706491142688,1.024000886735524,1.0293474617576746,0.9484829392663001
grok_oggi,Industrial Revolution,industrial,keyword,57,0.9913009957075906,1.0188164418658767,0.9641773174077537,0.972388726415416
grok_oggi,Industrial Revolution,like,keyword,44,0.9618401126018207,0.9697113627804858,0.9464170764892548,0.786686650687106
grok_oggi,Industrial Revolution,iron,keyword,37,1.4739114726809583,1.0474089112155123,1.3289021337483549,2.1599056374956063
grok_oggi,Industrial Revolution,labor,keyword,36,1.204681514288303,1.0200139385586104,1.0261851926384606,1.2008490015960716
grok_oggi,Industrial Revolution,production,keyword,32,1.10307976259651,1.0196800821333756,1.0828239369010382,1.341805414385159
grok_oggi,Industrial Revolution,million,keyword,30,1.1096030070131266,0.9579082623794081,1.1937323292516226,1.791913913869095
grok_oggi,Industrial Revolution,century,keyword,37,1.0037895262844658,1.0278687285000545,0.976879878587494,1.0968410246435063
grok_oggi,Industrial Revolution,as,appaiata,63,0.9887578454965019,1.0538291950988714,0.9449884473679182,0.905938379863214
grok_oggi,Industrial Revolution,over,appaiata,41,1.08110980103497,0.9770016827530449,1.126112454757031,1.1503884020853476
grok_oggi,Industrial Revolution,on,appaiata,37,1.030101724074081,0.9618396733169884,1.030041977564581,0.9304736460003894
grok_oggi,Industrial Revolution,per,appaiata,31,1.0207056233222092,1.033450322373317,1.0113665028324534,0.9310722761964715
grok_oggi,Industrial Revolution,coal,appaiata,31,1.2318851406059932,0.9796976603833066,1.2295410976475891,2.0924945968665987
grok_oggi,Industrial Revolution,though,appaiata,29,0.7906413264076302,0.9484049757496127,0.7925276412246172,0.7030790439719735
grok_oggi,Industrial Revolution,factory,appaiata,28,1.1344782002284886,0.9522728250725988,1.0953314277055226,1.3043030944050207
grok_oggi,Protestantism,vocali,vocali,18361,1.0596291088106697,0.926857218089482,1.0318855811773207,0.5634301472478769
grok_oggi,Protestantism,spazio,spazio,8259,1.1294221277165022,0.9685968561358417,0.970291903067037,0.488798437218925
grok_oggi,Protestantism,e,lettera,5204,1.0176209371795075,0.9808300428471673,1.0457377080825492,0.8653004836882051
grok_oggi,Protestantism,i,lettera,4617,1.01200294391398,0.9504657849513732,0.9073135316891396,0.8524974597907315
grok_oggi,Protestantism,t,lettera,4276,1.1551631156034239,1.0143055780654697,1.0126991635068265,0.8463137838467126
grok_oggi,Protestantism,n,lettera,3928,1.2001075506729444,0.9927518919239501,0.9436040947266395,0.8520933021281459
grok_oggi,Protestantism,a,lettera,3903,1.0669908333936247,0.9683502743108793,0.9527611578241046,0.8404668046616179
grok_oggi,Protestantism,s,lettera,3476,1.1831047000308725,1.0206947765037322,0.9577750932980823,0.9353734497421675
grok_oggi,Protestantism,r,lettera,3417,1.06035607108046,1.017466447380293,0.9638169562111664,0.8262834267441881
grok_oggi,Protestantism,o,lettera,3326,1.103313245222598,0.9305638596020597,0.9781203820743976,0.8824559478967697
grok_oggi,Protestantism,l,lettera,2098,1.0320801176043943,0.9189146077342576,0.976222041158367,0.9803073735954739
grok_oggi,Protestantism,c,lettera,2066,1.088484559357296,1.0274418147863018,0.9473947918260613,0.9225136230313242
grok_oggi,Protestantism,h,lettera,1957,0.9682878812700945,0.9257989746971284,0.9081680986516805,0.9457923345291829
grok_oggi,Protestantism,d,lettera,1832,0.8599243246436354,0.9794881414466651,0.9493106002344563,0.9086659232579061
grok_oggi,Protestantism,u,lettera,1311,1.0248286857152962,0.9792748767146356,0.9263290959039671,0.9426533927992417
grok_oggi,Protestantism,m,lettera,1256,1.1771449717479745,1.0258219325832332,0.9489663314552415,0.975995649155123
grok_oggi,Protestantism,p,lettera,1137,1.150568668479036,0.9501509467342034,1.0105577318474257,1.0212258059560433
grok_oggi,Protestantism,g,lettera,1114,1.1126449951615456,0.9691281326024542,0.9315187715342725,0.8973647637407497
grok_oggi,Protestantism,f,lettera,1001,0.8904461995096361,0.962651136165594,1.0435283055736748,1.005842738358687
grok_oggi,Protestantism,y,lettera,703,1.0988913996508303,1.038883183661084,0.9396996811219115,0.9370944926252723
grok_oggi,Protestantism,b,lettera,648,1.1475768566252824,0.931218618441156,1.0183830345487892,0.9766722866553679
grok_oggi,Protestantism,the,funzione,420,0.9633065336219779,1.001791852221026,0.994849225291674,0.9417525005756393
grok_oggi,Protestantism,and,funzione,316,1.0387141712266683,0.9897592894612961,0.8682249101637586,0.7458446098031025
grok_oggi,Protestantism,in,funzione,231,1.150311418385672,0.9380545205076604,1.0006962116223224,0.9464034596580476
grok_oggi,Protestantism,of,funzione,221,1.0578118114490371,0.957179225661739,0.9937404247936055,0.9610362076599325
grok_oggi,Protestantism,to,funzione,160,1.074568329747483,1.0187489301182697,1.0367175414360137,0.9672540186976827
grok_oggi,Protestantism,by,funzione,124,0.9463384021610051,1.0143372987172528,0.9788266801650166,0.9266396257200208
grok_oggi,Protestantism,protestant,keyword,55,1.0022416201270006,0.8714864960982925,0.9890648493662875,0.9298338910195663
grok_oggi,Protestantism,church,keyword,58,1.0433817079604069,0.9982759518347114,1.0780675649563656,1.3080166353598124
grok_oggi,Protestantism,faith,keyword,48,1.1683993431709117,0.9723208679042333,1.1027818358865604,1.193108752728658
grok_oggi,Protestantism,like,keyword,37,0.8687276825731183,1.0026871206481542,0.8613377986921824,0.7803805408122957
grok_oggi,Protestantism,alone,keyword,34,1.3461720595432318,0.9338745055339747,1.1696621330365788,1.6655100504112623
grok_oggi,Protestantism,catholic,keyword,34,1.1168077832957433,1.0255738919007766,1.094728247244583,1.1547734811100594
grok_oggi,Protestantism,authority,keyword,27,0.9426570676052188,0.984348709025519,0.9758244320378293,0.9088038557067201
grok_oggi,Protestantism,for,appaiata,53,1.1288838256251166,1.0064599536647667,1.0503581716943027,1.1949370078002604
grok_oggi,Protestantism,from,appaiata,60,1.0567036621306216,1.0096071325539233,0.9622997346010823,0.972178680445135
grok_oggi,Protestantism,on,appaiata,45,1.0288379738155031,0.9921632201962902,1.023259060657448,0.9559142828296304
grok_oggi,Protestantism,over,appaiata,36,1.0068065843831306,0.9850390378299297,1.006266338740286,0.8192320205854695
grok_oggi,Protestantism,that,appaiata,34,1.1439113696046852,0.9308518511559281,1.1585046118449556,0.8565989293718136
grok_oggi,Protestantism,through,appaiata,35,0.9359963770861344,0.941919839335482,0.9354548439908847,0.9006374155984355
grok_oggi,Protestantism,sola,appaiata,27,1.3920311409738848,1.0016905972338155,1.2815452526567588,1.9303611294288265
grok_oggi,Slavery,vocali,vocali,18700,1.1939000802193478,0.9173792131763561,0.998189593296161,0.5508782730426204
grok_oggi,Slavery,spazio,spazio,8310,1.0899502573346576,0.8891135132633634,0.8981297895682495,0.45203779563405216
grok_oggi,Slavery,e,lettera,5431,1.1501333142636587,0.950546236065997,1.0319714576632621,0.8448472144553155
grok_oggi,Slavery,i,lettera,4290,1.2153469623772466,1.0477188294910402,1.0075818244230208,0.8713876887932986
grok_oggi,Slavery,a,lettera,4265,1.2520328435628618,1.005906251628797,0.9721155862451988,0.8420941031699802
grok_oggi,Slavery,t,lettera,3853,1.0254638590172058,0.9890239084212787,0.9636908270950384,0.9211670016260416
grok_oggi,Slavery,n,lettera,3751,1.0569945766053428,1.0045253410257333,0.9045826728250431,0.8634546637566495
grok_oggi,Slavery,r,lettera,3624,1.0790756397340109,1.0145822395323243,0.9587986264675435,0.8414214044953195
grok_oggi,Slavery,o,lettera,3348,1.2263060920478182,0.9766746849263993,0.9754737013507916,0.9108848511942448
grok_oggi,Slavery,s,lettera,3345,1.193343206012032,0.993614590988625,0.9599574845177864,0.9663735022805461
grok_oggi,Slavery,l,lettera,2435,1.0241111739871551,1.0040027330827923,0.9339303878272665,0.9301222568108597
grok_oggi,Slavery,d,lettera,1998,1.0108313662047723,1.018510767308838,1.0276534077920825,0.9111988667064927
grok_oggi,Slavery,c,lettera,1867,1.1882940052022104,0.9531381988930049,1.013475870118463,0.9661875817051849
